Satellite,Ocean,Date,Value,Decimal_Date
TOPEX,Tropics,1999-05-04,-9.34,1999.3397260273973
TOPEX,World,1999-05-04,-7.95,1999.3397260273973
TOPEX,Bering Sea,1999-05-05,-48.55,1999.3424657534247
TOPEX,Caribbean Sea,1999-05-05,-28.48,1999.3424657534247
TOPEX,North Atlantic,1999-05-05,-31.63,1999.3424657534247
TOPEX,Yellow Sea,1999-05-05,-75.81,1999.3424657534247
TOPEX,Adriatic Sea,1999-05-07,25.39,1999.3479452054794
TOPEX,Baltic Sea,1999-05-13,-166.55,1999.3643835616438
TOPEX,Andaman Sea,1999-05-14,42.66,1999.3671232876711
TOPEX,Arabian Sea,1999-05-14,45.34,1999.3671232876711
TOPEX,Atlantic Ocean,1999-05-14,-20.61,1999.3671232876711
TOPEX,Bay Bengal,1999-05-14,56.87,1999.3671232876711
TOPEX,Bering Sea,1999-05-14,-38.15,1999.3671232876711
TOPEX,Gulf Mexico,1999-05-14,-22.25,1999.3671232876711
TOPEX,Indian Ocean,1999-05-14,16.27,1999.3671232876711
TOPEX,Indonesian,1999-05-14,64.41,1999.3671232876711
TOPEX,Mediterranean,1999-05-14,-65.18,1999.3671232876711
TOPEX,Nino,1999-05-14,-31.63,1999.3671232876711
TOPEX,North Atlantic,1999-05-14,-43.33,1999.3671232876711
TOPEX,North Pacific,1999-05-14,-35.21,1999.3671232876711
TOPEX,North Sea,1999-05-14,-90.19,1999.3671232876711
TOPEX,Pacific Ocean,1999-05-14,-21.68,1999.3671232876711
TOPEX,Persian Gulf,1999-05-14,-75.77,1999.3671232876711
TOPEX,Sea Okhotsk,1999-05-14,-15.79,1999.3671232876711
TOPEX,South China,1999-05-14,-35.3,1999.3671232876711
TOPEX,Southern Ocean,1999-05-14,9.97,1999.3671232876711
TOPEX,Tropics,1999-05-14,-15.74,1999.3671232876711
TOPEX,World,1999-05-14,-13.45,1999.3671232876711
TOPEX,Yellow Sea,1999-05-14,-75.81,1999.3671232876711
TOPEX,Adriatic Sea,1999-05-15,-44.11,1999.3698630136987
TOPEX,Caribbean Sea,1999-05-15,-35.68,1999.3698630136987
TOPEX,Sea Japan,1999-05-15,-68.65,1999.3698630136987
TOPEX,Baltic Sea,1999-05-23,-174.85,1999.3917808219178
TOPEX,Andaman Sea,1999-05-24,57.26,1999.3945205479451
TOPEX,Arabian Sea,1999-05-24,36.14,1999.3945205479451
TOPEX,Atlantic Ocean,1999-05-24,-35.01,1999.3945205479451
TOPEX,Bay Bengal,1999-05-24,39.17,1999.3945205479451
TOPEX,Bering Sea,1999-05-24,-41.45,1999.3945205479451
TOPEX,Gulf Mexico,1999-05-24,-14.85,1999.3945205479451
TOPEX,Indian Ocean,1999-05-24,8.27,1999.3945205479451
TOPEX,Indonesian,1999-05-24,70.11,1999.3945205479451
TOPEX,Mediterranean,1999-05-24,-40.08,1999.3945205479451
TOPEX,Nino,1999-05-24,-30.83,1999.3945205479451
TOPEX,North Atlantic,1999-05-24,-41.33,1999.3945205479451
TOPEX,North Pacific,1999-05-24,-34.11,1999.3945205479451
TOPEX,North Sea,1999-05-24,-47.89,1999.3945205479451
TOPEX,Pacific Ocean,1999-05-24,-18.58,1999.3945205479451
TOPEX,Persian Gulf,1999-05-24,65.43,1999.3945205479451
TOPEX,Sea Japan,1999-05-24,-31.65,1999.3945205479451
TOPEX,Sea Okhotsk,1999-05-24,-6.79,1999.3945205479451
TOPEX,South China,1999-05-24,-30.4,1999.3945205479451
TOPEX,Southern Ocean,1999-05-24,-1.93,1999.3945205479451
TOPEX,Tropics,1999-05-24,-15.44,1999.3945205479451
TOPEX,World,1999-05-24,-15.95,1999.3945205479451
TOPEX,Adriatic Sea,1999-05-25,-36.01,1999.3972602739725
TOPEX,Caribbean Sea,1999-05-25,-24.88,1999.3972602739725
TOPEX,Yellow Sea,1999-05-25,-56.81,1999.3972602739725
TOPEX,Baltic Sea,1999-06-02,-117.75,1999.4191780821918
TOPEX,Sea Okhotsk,1999-06-02,-22.79,1999.4191780821918
TOPEX,Andaman Sea,1999-06-03,68.86,1999.4219178082192
TOPEX,Arabian Sea,1999-06-03,-4.66,1999.4219178082192
TOPEX,Atlantic Ocean,1999-06-03,-18.41,1999.4219178082192
TOPEX,Bay Bengal,1999-06-03,13.17,1999.4219178082192
TOPEX,Bering Sea,1999-06-03,-35.85,1999.4219178082192
TOPEX,Caribbean Sea,1999-06-03,-9.38,1999.4219178082192
TOPEX,Gulf Mexico,1999-06-03,7.55,1999.4219178082192
TOPEX,Indian Ocean,1999-06-03,-6.63,1999.4219178082192
TOPEX,Indonesian,1999-06-03,60.21,1999.4219178082192
TOPEX,Mediterranean,1999-06-03,-35.88,1999.4219178082192
TOPEX,Nino,1999-06-03,-25.03,1999.4219178082192
TOPEX,North Atlantic,1999-06-03,-19.53,1999.4219178082192
TOPEX,North Pacific,1999-06-03,-26.01,1999.4219178082192
TOPEX,North Sea,1999-06-03,-105.09,1999.4219178082192
TOPEX,Pacific Ocean,1999-06-03,-8.28,1999.4219178082192
TOPEX,Persian Gulf,1999-06-03,-5.27,1999.4219178082192
TOPEX,Sea Japan,1999-06-03,-35.75,1999.4219178082192
TOPEX,South China,1999-06-03,-41.6,1999.4219178082192
TOPEX,Southern Ocean,1999-06-03,-4.23,1999.4219178082192
TOPEX,Tropics,1999-06-03,-8.14,1999.4219178082192
TOPEX,World,1999-06-03,-10.15,1999.4219178082192
TOPEX,Yellow Sea,1999-06-04,-2.11,1999.4246575342465
TOPEX,Adriatic Sea,1999-06-06,-6.11,1999.4301369863015
TOPEX,Baltic Sea,1999-06-12,-91.85,1999.4465753424658
TOPEX,North Sea,1999-06-12,-57.09,1999.4465753424658
TOPEX,Sea Okhotsk,1999-06-12,-21.49,1999.4465753424658
TOPEX,Andaman Sea,1999-06-13,24.46,1999.4493150684932
TOPEX,Arabian Sea,1999-06-13,-4.56,1999.4493150684932
TOPEX,Atlantic Ocean,1999-06-13,-10.71,1999.4493150684932
TOPEX,Bay Bengal,1999-06-13,4.77,1999.4493150684932
TOPEX,Bering Sea,1999-06-13,-43.95,1999.4493150684932
TOPEX,Caribbean Sea,1999-06-13,-4.88,1999.4493150684932
TOPEX,Gulf Mexico,1999-06-13,5.25,1999.4493150684932
TOPEX,Indian Ocean,1999-06-13,-17.53,1999.4493150684932
TOPEX,Indonesian,1999-06-13,39.11,1999.4493150684932
TOPEX,Mediterranean,1999-06-13,-36.98,1999.4493150684932
TOPEX,Nino,1999-06-13,-25.33,1999.4493150684932
TOPEX,North Atlantic,1999-06-13,-9.33,1999.4493150684932
TOPEX,North Pacific,1999-06-13,-17.91,1999.4493150684932
TOPEX,Pacific Ocean,1999-06-13,-8.98,1999.4493150684932
TOPEX,Persian Gulf,1999-06-13,-11.17,1999.4493150684932
TOPEX,Sea Japan,1999-06-13,-11.95,1999.4493150684932
TOPEX,South China,1999-06-13,-46.4,1999.4493150684932
TOPEX,Southern Ocean,1999-06-13,-15.03,1999.4493150684932
TOPEX,Tropics,1999-06-13,-7.84,1999.4493150684932
TOPEX,World,1999-06-13,-11.25,1999.4493150684932
TOPEX,Adriatic Sea,1999-06-14,-42.21,1999.4520547945206
TOPEX,Yellow Sea,1999-06-14,-20.81,1999.4520547945206
TOPEX,Baltic Sea,1999-06-22,-39.65,1999.4739726027397
TOPEX,North Sea,1999-06-22,-48.29,1999.4739726027397
TOPEX,Sea Okhotsk,1999-06-22,-7.59,1999.4739726027397
TOPEX,Andaman Sea,1999-06-23,3.46,1999.4767123287672
TOPEX,Arabian Sea,1999-06-23,-2.96,1999.4767123287672
TOPEX,Atlantic Ocean,1999-06-23,-9.31,1999.4767123287672
TOPEX,Bay Bengal,1999-06-23,-3.03,1999.4767123287672
TOPEX,Bering Sea,1999-06-23,-12.25,1999.4767123287672
TOPEX,Caribbean Sea,1999-06-23,-5.48,1999.4767123287672
TOPEX,Gulf Mexico,1999-06-23,0.45,1999.4767123287672
TOPEX,Indian Ocean,1999-06-23,-3.03,1999.4767123287672
TOPEX,Indonesian,1999-06-23,10.81,1999.4767123287672
TOPEX,Mediterranean,1999-06-23,-28.78,1999.4767123287672
TOPEX,Nino,1999-06-23,-24.13,1999.4767123287672
TOPEX,North Atlantic,1999-06-23,-6.23,1999.4767123287672
TOPEX,North Pacific,1999-06-23,-4.91,1999.4767123287672
TOPEX,Pacific Ocean,1999-06-23,-6.08,1999.4767123287672
TOPEX,Persian Gulf,1999-06-23,-46.77,1999.4767123287672
TOPEX,Sea Japan,1999-06-23,10.55,1999.4767123287672
TOPEX,South China,1999-06-23,-44.7,1999.4767123287672
TOPEX,Southern Ocean,1999-06-23,-4.73,1999.4767123287672
TOPEX,Tropics,1999-06-23,-8.04,1999.4767123287672
TOPEX,World,1999-06-23,-6.95,1999.4767123287672
TOPEX,Yellow Sea,1999-06-23,12.99,1999.4767123287672
TOPEX,Adriatic Sea,1999-06-24,-37.01,1999.4794520547946
TOPEX,Andaman Sea,1999-07-02,-26.94,1999.5013698630137
TOPEX,Baltic Sea,1999-07-02,-55.45,1999.5013698630137
TOPEX,Bay Bengal,1999-07-02,0.07,1999.5013698630137
TOPEX,Mediterranean,1999-07-02,-27.38,1999.5013698630137
TOPEX,North Sea,1999-07-02,-58.79,1999.5013698630137
TOPEX,Sea Okhotsk,1999-07-02,-3.79,1999.5013698630137
TOPEX,South China,1999-07-02,-25.8,1999.5013698630137
TOPEX,Adriatic Sea,1999-07-03,-19.11,1999.504109589041
TOPEX,Arabian Sea,1999-07-03,-0.56,1999.504109589041
TOPEX,Atlantic Ocean,1999-07-03,-7.21,1999.504109589041
TOPEX,Bering Sea,1999-07-03,-0.75,1999.504109589041
TOPEX,Caribbean Sea,1999-07-03,-5.98,1999.504109589041
TOPEX,Gulf Mexico,1999-07-03,15.05,1999.504109589041
TOPEX,Indian Ocean,1999-07-03,5.77,1999.504109589041
TOPEX,Indonesian,1999-07-03,-14.69,1999.504109589041
TOPEX,Nino,1999-07-03,-19.63,1999.504109589041
TOPEX,North Atlantic,1999-07-03,9.67,1999.504109589041
TOPEX,North Pacific,1999-07-03,7.99,1999.504109589041
TOPEX,Pacific Ocean,1999-07-03,-5.38,1999.504109589041
TOPEX,Persian Gulf,1999-07-03,-13.47,1999.504109589041
TOPEX,Sea Japan,1999-07-03,22.15,1999.504109589041
TOPEX,Southern Ocean,1999-07-03,-4.73,1999.504109589041
TOPEX,Tropics,1999-07-03,-5.94,1999.504109589041
TOPEX,World,1999-07-03,-4.25,1999.504109589041
TOPEX,Yellow Sea,1999-07-03,48.29,1999.504109589041
TOPEX,Andaman Sea,1999-07-12,8.86,1999.5287671232877
TOPEX,Baltic Sea,1999-07-12,-50.05,1999.5287671232877
TOPEX,Bay Bengal,1999-07-12,-10.23,1999.5287671232877
TOPEX,Mediterranean,1999-07-12,-0.88,1999.5287671232877
TOPEX,North Sea,1999-07-12,-26.29,1999.5287671232877
TOPEX,Sea Japan,1999-07-12,7.85,1999.5287671232877
TOPEX,Sea Okhotsk,1999-07-12,-10.39,1999.5287671232877
TOPEX,South China,1999-07-12,-49.8,1999.5287671232877
TOPEX,Arabian Sea,1999-07-13,-15.66,1999.531506849315
TOPEX,Atlantic Ocean,1999-07-13,-11.41,1999.531506849315
TOPEX,Bering Sea,1999-07-13,-14.85,1999.531506849315
TOPEX,Caribbean Sea,1999-07-13,8.02,1999.531506849315
TOPEX,Gulf Mexico,1999-07-13,12.15,1999.531506849315
TOPEX,Indian Ocean,1999-07-13,-1.53,1999.531506849315
TOPEX,Indonesian,1999-07-13,-15.89,1999.531506849315
TOPEX,Nino,1999-07-13,-28.13,1999.531506849315
TOPEX,North Atlantic,1999-07-13,14.97,1999.531506849315
TOPEX,North Pacific,1999-07-13,0.19,1999.531506849315
TOPEX,Pacific Ocean,1999-07-13,-9.38,1999.531506849315
TOPEX,Persian Gulf,1999-07-13,11.63,1999.531506849315
TOPEX,Southern Ocean,1999-07-13,-11.03,1999.531506849315
TOPEX,Tropics,1999-07-13,-11.34,1999.531506849315
TOPEX,World,1999-07-13,-8.95,1999.531506849315
TOPEX,Yellow Sea,1999-07-13,40.39,1999.531506849315
TOPEX,Adriatic Sea,1999-07-14,-9.91,1999.5342465753424
TOPEX,Andaman Sea,1999-07-22,-10.44,1999.5561643835617
TOPEX,Baltic Sea,1999-07-22,5.15,1999.5561643835617
TOPEX,Bay Bengal,1999-07-22,-24.33,1999.5561643835617
TOPEX,Mediterranean,1999-07-22,-6.48,1999.5561643835617
TOPEX,North Sea,1999-07-22,12.61,1999.5561643835617
TOPEX,Sea Japan,1999-07-22,43.85,1999.5561643835617
TOPEX,Sea Okhotsk,1999-07-22,-3.69,1999.5561643835617
TOPEX,South China,1999-07-22,-39.9,1999.5561643835617
TOPEX,Arabian Sea,1999-07-23,-37.06,1999.558904109589
TOPEX,Atlantic Ocean,1999-07-23,-13.11,1999.558904109589
TOPEX,Bering Sea,1999-07-23,-8.15,1999.558904109589
TOPEX,Caribbean Sea,1999-07-23,8.32,1999.558904109589
TOPEX,Gulf Mexico,1999-07-23,4.65,1999.558904109589
TOPEX,Indian Ocean,1999-07-23,-23.23,1999.558904109589
TOPEX,Indonesian,1999-07-23,-38.09,1999.558904109589
TOPEX,Nino,1999-07-23,-33.03,1999.558904109589
TOPEX,North Atlantic,1999-07-23,22.87,1999.558904109589
TOPEX,North Pacific,1999-07-23,16.39,1999.558904109589
TOPEX,Pacific Ocean,1999-07-23,-2.88,1999.558904109589
TOPEX,Persian Gulf,1999-07-23,12.93,1999.558904109589
TOPEX,Southern Ocean,1999-07-23,-17.63,1999.558904109589
TOPEX,Tropics,1999-07-23,-14.04,1999.558904109589
TOPEX,World,1999-07-23,-10.25,1999.558904109589
TOPEX,Yellow Sea,1999-07-23,25.49,1999.558904109589
TOPEX,Adriatic Sea,1999-07-24,-14.71,1999.5616438356165
TOPEX,Baltic Sea,1999-07-31,66.75,1999.5808219178082
TOPEX,Andaman Sea,1999-08-01,77.16,1999.5835616438355
TOPEX,Arabian Sea,1999-08-01,-48.06,1999.5835616438355
TOPEX,Bay Bengal,1999-08-01,-35.03,1999.5835616438355
TOPEX,Bering Sea,1999-08-01,-11.05,1999.5835616438355
TOPEX,Indian Ocean,1999-08-01,-11.23,1999.5835616438355
TOPEX,Indonesian,1999-08-01,-33.69,1999.5835616438355
TOPEX,Mediterranean,1999-08-01,13.12,1999.5835616438355
TOPEX,Nino,1999-08-01,-29.43,1999.5835616438355
TOPEX,North Pacific,1999-08-01,29.99,1999.5835616438355
TOPEX,North Sea,1999-08-01,-6.89,1999.5835616438355
TOPEX,Pacific Ocean,1999-08-01,-3.18,1999.5835616438355
TOPEX,Persian Gulf,1999-08-01,-41.87,1999.5835616438355
TOPEX,Sea Japan,1999-08-01,71.35,1999.5835616438355
TOPEX,Sea Okhotsk,1999-08-01,-6.59,1999.5835616438355
TOPEX,South China,1999-08-01,-42.2,1999.5835616438355
TOPEX,Southern Ocean,1999-08-01,-10.63,1999.5835616438355
TOPEX,Tropics,1999-08-01,-10.54,1999.5835616438355
TOPEX,World,1999-08-01,-4.05,1999.5835616438355
TOPEX,Atlantic Ocean,1999-08-02,1.29,1999.5863013698631
TOPEX,Caribbean Sea,1999-08-02,15.72,1999.5863013698631
TOPEX,Gulf Mexico,1999-08-02,24.25,1999.5863013698631
TOPEX,North Atlantic,1999-08-02,41.27,1999.5863013698631
TOPEX,Yellow Sea,1999-08-02,92.29,1999.5863013698631
TOPEX,Adriatic Sea,1999-08-03,4.29,1999.5890410958905
TOPEX,Baltic Sea,1999-08-10,-85.25,1999.6082191780822
TOPEX,Andaman Sea,1999-08-11,31.86,1999.6109589041096
TOPEX,Arabian Sea,1999-08-11,-45.76,1999.6109589041096
TOPEX,Atlantic Ocean,1999-08-11,-1.91,1999.6109589041096
TOPEX,Bay Bengal,1999-08-11,-34.23,1999.6109589041096
TOPEX,Bering Sea,1999-08-11,11.45,1999.6109589041096
TOPEX,Gulf Mexico,1999-08-11,52.45,1999.6109589041096
TOPEX,Indian Ocean,1999-08-11,-11.43,1999.6109589041096
TOPEX,Indonesian,1999-08-11,-54.69,1999.6109589041096
TOPEX,Mediterranean,1999-08-11,64.32,1999.6109589041096
TOPEX,Nino,1999-08-11,-25.43,1999.6109589041096
TOPEX,North Pacific,1999-08-11,47.29,1999.6109589041096
TOPEX,North Sea,1999-08-11,-4.79,1999.6109589041096
TOPEX,Pacific Ocean,1999-08-11,-0.98,1999.6109589041096
TOPEX,Persian Gulf,1999-08-11,-48.67,1999.6109589041096
TOPEX,Sea Japan,1999-08-11,92.65,1999.6109589041096
TOPEX,Sea Okhotsk,1999-08-11,14.11,1999.6109589041096
TOPEX,South China,1999-08-11,-27.6,1999.6109589041096
TOPEX,Southern Ocean,1999-08-11,-16.93,1999.6109589041096
TOPEX,Tropics,1999-08-11,-9.54,1999.6109589041096
TOPEX,World,1999-08-11,-2.95,1999.6109589041096
TOPEX,Adriatic Sea,1999-08-12,56.79,1999.613698630137
TOPEX,Caribbean Sea,1999-08-12,19.62,1999.613698630137
TOPEX,North Atlantic,1999-08-12,50.27,1999.613698630137
TOPEX,Yellow Sea,1999-08-12,126.09,1999.613698630137
TOPEX,Baltic Sea,1999-08-20,-15.35,1999.6356164383562
TOPEX,Andaman Sea,1999-08-21,-17.44,1999.6383561643836
TOPEX,Arabian Sea,1999-08-21,-35.16,1999.6383561643836
TOPEX,Atlantic Ocean,1999-08-21,8.19,1999.6383561643836
TOPEX,Bay Bengal,1999-08-21,5.77,1999.6383561643836
TOPEX,Bering Sea,1999-08-21,10.55,1999.6383561643836
TOPEX,Caribbean Sea,1999-08-21,18.12,1999.6383561643836
TOPEX,Gulf Mexico,1999-08-21,51.95,1999.6383561643836
TOPEX,Indian Ocean,1999-08-21,-5.53,1999.6383561643836
TOPEX,Indonesian,1999-08-21,-46.59,1999.6383561643836
TOPEX,Mediterranean,1999-08-21,72.92,1999.6383561643836
TOPEX,Nino,1999-08-21,-15.23,1999.6383561643836
TOPEX,North Atlantic,1999-08-21,60.37,1999.6383561643836
TOPEX,North Pacific,1999-08-21,52.69,1999.6383561643836
TOPEX,North Sea,1999-08-21,17.91,1999.6383561643836
TOPEX,Pacific Ocean,1999-08-21,1.72,1999.6383561643836
TOPEX,Persian Gulf,1999-08-21,72.93,1999.6383561643836
TOPEX,Sea Japan,1999-08-21,78.35,1999.6383561643836
TOPEX,Sea Okhotsk,1999-08-21,1.61,1999.6383561643836
TOPEX,South China,1999-08-21,-3.3,1999.6383561643836
TOPEX,Southern Ocean,1999-08-21,-18.03,1999.6383561643836
TOPEX,Tropics,1999-08-21,-2.14,1999.6383561643836
TOPEX,World,1999-08-21,2.15,1999.6383561643836
TOPEX,Adriatic Sea,1999-08-22,37.39,1999.641095890411
TOPEX,Yellow Sea,1999-08-22,79.99,1999.641095890411
TOPEX,Baltic Sea,1999-09-09,44.45,1999.690410958904
TOPEX,North Sea,1999-09-09,51.81,1999.690410958904
TOPEX,Persian Gulf,1999-09-09,33.33,1999.690410958904
TOPEX,Andaman Sea,1999-09-10,-41.64,1999.6931506849314
TOPEX,Arabian Sea,1999-09-10,-70.06,1999.6931506849314
TOPEX,Atlantic Ocean,1999-09-10,3.69,1999.6931506849314
TOPEX,Bay Bengal,1999-09-10,-49.63,1999.6931506849314
TOPEX,Bering Sea,1999-09-10,9.05,1999.6931506849314
TOPEX,Caribbean Sea,1999-09-10,22.72,1999.6931506849314
TOPEX,Gulf Mexico,1999-09-10,65.05,1999.6931506849314
TOPEX,Indian Ocean,1999-09-10,-13.23,1999.6931506849314
TOPEX,Indonesian,1999-09-10,-38.29,1999.6931506849314
TOPEX,Mediterranean,1999-09-10,44.72,1999.6931506849314
TOPEX,Nino,1999-09-10,-22.93,1999.6931506849314
TOPEX,North Atlantic,1999-09-10,64.77,1999.6931506849314
TOPEX,North Pacific,1999-09-10,45.79,1999.6931506849314
TOPEX,Pacific Ocean,1999-09-10,-1.28,1999.6931506849314
TOPEX,Sea Japan,1999-09-10,88.85,1999.6931506849314
TOPEX,Sea Okhotsk,1999-09-10,20.11,1999.6931506849314
TOPEX,South China,1999-09-10,-14.4,1999.6931506849314
TOPEX,Southern Ocean,1999-09-10,-17.83,1999.6931506849314
TOPEX,Tropics,1999-09-10,-9.84,1999.6931506849314
TOPEX,World,1999-09-10,-2.65,1999.6931506849314
TOPEX,Adriatic Sea,1999-09-11,6.69,1999.695890410959
TOPEX,Yellow Sea,1999-09-11,108.19,1999.695890410959
TOPEX,Andaman Sea,1999-09-19,-38.04,1999.717808219178
TOPEX,Baltic Sea,1999-09-19,-155.65,1999.717808219178
TOPEX,Sea Japan,1999-09-19,77.85,1999.717808219178
TOPEX,Arabian Sea,1999-09-20,-78.66,1999.7205479452055
TOPEX,Atlantic Ocean,1999-09-20,8.19,1999.7205479452055
TOPEX,Bay Bengal,1999-09-20,-67.63,1999.7205479452055
TOPEX,Bering Sea,1999-09-20,4.85,1999.7205479452055
TOPEX,Caribbean Sea,1999-09-20,33.32,1999.7205479452055
TOPEX,Gulf Mexico,1999-09-20,84.35,1999.7205479452055
TOPEX,Indian Ocean,1999-09-20,-9.83,1999.7205479452055
TOPEX,Indonesian,1999-09-20,-21.19,1999.7205479452055
TOPEX,Mediterranean,1999-09-20,53.02,1999.7205479452055
TOPEX,Nino,1999-09-20,-10.73,1999.7205479452055
TOPEX,North Atlantic,1999-09-20,65.47,1999.7205479452055
TOPEX,North Pacific,1999-09-20,57.79,1999.7205479452055
TOPEX,North Sea,1999-09-20,17.81,1999.7205479452055
TOPEX,Pacific Ocean,1999-09-20,3.42,1999.7205479452055
TOPEX,Persian Gulf,1999-09-20,7.53,1999.7205479452055
TOPEX,Sea Okhotsk,1999-09-20,-5.89,1999.7205479452055
TOPEX,South China,1999-09-20,11.7,1999.7205479452055
TOPEX,Southern Ocean,1999-09-20,-16.13,1999.7205479452055
TOPEX,Tropics,1999-09-20,-3.94,1999.7205479452055
TOPEX,World,1999-09-20,1.65,1999.7205479452055
TOPEX,Yellow Sea,1999-09-20,126.59,1999.7205479452055
TOPEX,Adriatic Sea,1999-09-21,55.09,1999.7232876712328
TOPEX,Baltic Sea,1999-09-29,-174.65,1999.7452054794521
TOPEX,North Sea,1999-09-29,37.61,1999.7452054794521
TOPEX,Andaman Sea,1999-09-30,-31.14,1999.7479452054795
TOPEX,Arabian Sea,1999-09-30,-86.06,1999.7479452054795
TOPEX,Atlantic Ocean,1999-09-30,14.89,1999.7479452054795
TOPEX,Bay Bengal,1999-09-30,-53.43,1999.7479452054795
TOPEX,Bering Sea,1999-09-30,-12.55,1999.7479452054795
TOPEX,Caribbean Sea,1999-09-30,57.62,1999.7479452054795
TOPEX,Gulf Mexico,1999-09-30,115.85,1999.7479452054795
TOPEX,Indian Ocean,1999-09-30,-20.73,1999.7479452054795
TOPEX,Indonesian,1999-09-30,-6.79,1999.7479452054795
TOPEX,Mediterranean,1999-09-30,98.92,1999.7479452054795
TOPEX,Nino,1999-09-30,-5.63,1999.7479452054795
TOPEX,North Atlantic,1999-09-30,78.97,1999.7479452054795
TOPEX,North Pacific,1999-09-30,62.09,1999.7479452054795
TOPEX,Pacific Ocean,1999-09-30,3.82,1999.7479452054795
TOPEX,Persian Gulf,1999-09-30,-31.27,1999.7479452054795
TOPEX,Sea Japan,1999-09-30,124.15,1999.7479452054795
TOPEX,Sea Okhotsk,1999-09-30,13.31,1999.7479452054795
TOPEX,South China,1999-09-30,64.0,1999.7479452054795
TOPEX,Southern Ocean,1999-09-30,-15.33,1999.7479452054795
TOPEX,Tropics,1999-09-30,-4.44,1999.7479452054795
TOPEX,World,1999-09-30,3.15,1999.7479452054795
TOPEX,Yellow Sea,1999-09-30,125.09,1999.7479452054795
TOPEX,Adriatic Sea,1999-10-01,68.99,1999.7506849315068
TOPEX,Andaman Sea,1999-10-09,15.46,1999.772602739726
TOPEX,Baltic Sea,1999-10-09,143.25,1999.772602739726
TOPEX,North Sea,1999-10-09,133.11,1999.772602739726
TOPEX,Sea Okhotsk,1999-10-09,2.81,1999.772602739726
TOPEX,Arabian Sea,1999-10-10,-69.46,1999.7753424657535
TOPEX,Atlantic Ocean,1999-10-10,12.59,1999.7753424657535
TOPEX,Bay Bengal,1999-10-10,-33.53,1999.7753424657535
TOPEX,Bering Sea,1999-10-10,-30.55,1999.7753424657535
TOPEX,Caribbean Sea,1999-10-10,35.12,1999.7753424657535
TOPEX,Gulf Mexico,1999-10-10,103.75,1999.7753424657535
TOPEX,Indian Ocean,1999-10-10,-3.63,1999.7753424657535
TOPEX,Indonesian,1999-10-10,29.91,1999.7753424657535
TOPEX,Mediterranean,1999-10-10,66.12,1999.7753424657535
TOPEX,Nino,1999-10-10,4.17,1999.7753424657535
TOPEX,North Atlantic,1999-10-10,65.07,1999.7753424657535
TOPEX,North Pacific,1999-10-10,68.89,1999.7753424657535
TOPEX,Pacific Ocean,1999-10-10,14.02,1999.7753424657535
TOPEX,Persian Gulf,1999-10-10,37.33,1999.7753424657535
TOPEX,Sea Japan,1999-10-10,130.65,1999.7753424657535
TOPEX,South China,1999-10-10,81.4,1999.7753424657535
TOPEX,Southern Ocean,1999-10-10,-1.73,1999.7753424657535
TOPEX,Tropics,1999-10-10,4.26,1999.7753424657535
TOPEX,World,1999-10-10,11.65,1999.7753424657535
TOPEX,Yellow Sea,1999-10-10,135.29,1999.7753424657535
TOPEX,Adriatic Sea,1999-10-11,-1.41,1999.7780821917809
TOPEX,Baltic Sea,1999-10-19,197.35,1999.8
TOPEX,North Sea,1999-10-19,4.01,1999.8
TOPEX,Sea Okhotsk,1999-10-19,10.81,1999.8
TOPEX,South China,1999-10-19,131.6,1999.8
TOPEX,Andaman Sea,1999-10-20,49.66,1999.8027397260273
TOPEX,Arabian Sea,1999-10-20,-83.36,1999.8027397260273
TOPEX,Atlantic Ocean,1999-10-20,16.19,1999.8027397260273
TOPEX,Bay Bengal,1999-10-20,-9.63,1999.8027397260273
TOPEX,Bering Sea,1999-10-20,-2.65,1999.8027397260273
TOPEX,Caribbean Sea,1999-10-20,17.62,1999.8027397260273
TOPEX,Gulf Mexico,1999-10-20,80.05,1999.8027397260273
TOPEX,Indian Ocean,1999-10-20,-11.03,1999.8027397260273
TOPEX,Indonesian,1999-10-20,56.41,1999.8027397260273
TOPEX,Mediterranean,1999-10-20,66.22,1999.8027397260273
TOPEX,Nino,1999-10-20,5.57,1999.8027397260273
TOPEX,North Atlantic,1999-10-20,68.97,1999.8027397260273
TOPEX,North Pacific,1999-10-20,67.59,1999.8027397260273
TOPEX,Pacific Ocean,1999-10-20,10.52,1999.8027397260273
TOPEX,Persian Gulf,1999-10-20,25.83,1999.8027397260273
TOPEX,Sea Japan,1999-10-20,165.45,1999.8027397260273
TOPEX,Southern Ocean,1999-10-20,-1.53,1999.8027397260273
TOPEX,Tropics,1999-10-20,3.06,1999.8027397260273
TOPEX,World,1999-10-20,11.05,1999.8027397260273
TOPEX,Yellow Sea,1999-10-20,164.69,1999.8027397260273
TOPEX,Adriatic Sea,1999-10-21,71.29,1999.805479452055
TOPEX,Andaman Sea,1999-10-29,100.06,1999.827397260274
TOPEX,Baltic Sea,1999-10-29,-38.35,1999.827397260274
TOPEX,Bay Bengal,1999-10-29,-29.73,1999.827397260274
TOPEX,Indonesian,1999-10-29,74.11,1999.827397260274
TOPEX,North Sea,1999-10-29,127.01,1999.827397260274
TOPEX,Sea Okhotsk,1999-10-29,27.21,1999.827397260274
TOPEX,South China,1999-10-29,93.1,1999.827397260274
TOPEX,Adriatic Sea,1999-10-30,99.29,1999.8301369863013
TOPEX,Arabian Sea,1999-10-30,-82.16,1999.8301369863013
TOPEX,Atlantic Ocean,1999-10-30,10.79,1999.8301369863013
