,Numeric_date,Value
740,-31.4675,196.89622890765
741,-31.541399999999996,197.12526326695
742,-31.605300000000003,197.79975641045
743,-31.808100000000007,200.03106638475
744,-31.89100000000001,195.627148340675
745,-31.935699999999997,195.2662323655
746,-31.957499999999992,194.46060405395
747,-31.975899999999996,194.47027317217498
748,-32.007,196.47191999325
749,-32.0415,195.41091567172498
750,-32.114200000000004,195.93175875274997
751,-32.2403,194.8874767012333
752,-32.300799999999995,195.7913334535
753,-32.3628,196.266613322
754,-32.3844,196.20185201500001
755,-32.6069,199.6474818549
756,-32.6526,199.48892963999998
757,-32.67,200.2924224414
758,-32.6978,198.89171239745002
759,-32.7606,197.16130487224999
760,-32.8756,202.795646976
761,-32.916799999999995,203.0917776366
762,-33.1396,198.7828307793
763,-33.215799999999994,203.60050857025
764,-33.3317,205.3761847385
765,-33.387,204.46706210535
766,-33.4094,203.6185257355
767,-33.433,201.35769286432503
768,-33.495799999999996,200.29875552115
769,-33.54709999999999,201.06305549865002
770,-33.5585,202.04126672700002
771,-33.5807,201.88660042935
772,-33.617999999999995,201.8276293501
773,-33.72250000000001,201.81310262977502
774,-33.7516,200.5019756069
775,-33.9046,203.28865874520002
776,-33.9983,198.799944457875
777,-34.1365,204.123014498
778,-34.2231,201.7797825328
779,-34.3118,200.09164615275
780,-34.5563,198.9617645275
781,-34.6418,205.10239260525
782,-34.7196,203.76951759
783,-34.7628,203.7543230524
784,-34.8702,202.76033458287498
785,-34.9898,203.514345808
786,-35.0734,206.3568576216
787,-35.168600000000005,210.157174784
788,-35.193200000000004,207.34584681975
789,-35.3465,208.25190909
790,-35.352,209.65639176
791,-35.3881,206.586570978
792,-35.481,212.50552869749998
793,-35.5113,209.83667782650002
794,-35.668600000000005,214.29589900083332
795,-35.6975,212.135905967
796,-35.8272,212.09241359079002
797,-35.945,214.2064208262
798,-36.0503,211.213425214
799,-36.1385,214.36039257750002
800,-36.21559999999999,208.335059710425
801,-36.242399999999996,206.5229252229
802,-36.3342,207.41115700100002
803,-36.4092,207.99977968
804,-36.4628,210.7947524055
805,-36.5229,207.2301825856
806,-36.5832,210.07869060075
807,-36.623599999999996,208.23327262075
808,-36.671800000000005,204.79190564040002
809,-36.720800000000004,204.455553872625
810,-36.773399999999995,206.543994036
811,-36.8626,206.085787558
812,-36.9247,205.650989878
813,-37.0056,205.98808959113333
814,-37.0268,202.3448524395
815,-37.1036,204.28298891580002
816,-37.170500000000004,207.32358522299998
817,-37.3157,208.685091262475
818,-37.3532,209.495641888
819,-37.3699,209.326456305
820,-37.3898,207.868080375675
821,-37.4294,204.77737582487998
822,-37.4529,191.53156337775
823,-37.504400000000004,198.138503631
824,-37.5654,200.402973875925
825,-37.67100000000001,195.70159247466665
826,-37.7592,196.6742707386
827,-37.807100000000005,193.581354240625
828,-37.934999999999995,193.873098888
829,-37.9505,197.55250733926664
830,-38.092699999999994,192.59565555449998
831,-38.162099999999995,193.08131430805
832,-38.1953,193.690311850125
833,-38.3584,197.90454896091208
834,-38.53594648,201.32268604261674
835,-38.60343999999997,201.48445246633034
836,-38.804300000000005,200.46615960740988
837,-38.95738860000001,200.96619797440226
838,-39.21790404000001,201.53203042679758
839,-39.353594199999996,204.18539759772148
840,-39.655973599999996,205.49006636725477
841,-39.80920750000001,201.12434903906262
842,-39.950686800000014,199.89056576724948
843,-40.365817500000006,200.8960917386434
844,-40.6783001,204.82674347655342
845,-40.899867,206.35415471090323
846,-41.0180782,204.26047843855292
847,-41.221885,203.16207190191966
848,-41.4006625,201.66462398159248
849,-41.56582055000001,204.2219503591491
850,-41.711157549999996,203.18091908152513
851,-41.859010000000005,201.68967291161366
852,-42.14519614999999,204.30591912829976
853,-42.25444639999999,201.99679013111552
854,-42.40046499999999,206.22156348649375
855,-42.54050250000001,204.82615482707928
856,-42.70553499999998,212.28537276723182
857,-42.866010499999994,210.4383494018988
858,-43.04615699999999,211.4870756888481
859,-43.192015,207.9533487146811
860,-43.330387500000015,213.9182293789752
861,-43.51032240000001,214.5013713408328
862,-43.746055000000005,217.51186974587569
863,-43.927108550000014,222.71746789063323
864,-44.107333800000006,221.7721744693644
865,-44.231255,219.24687294689662
866,-44.3585475,218.34888238109227
867,-44.68590199999999,216.41663219437746
868,-44.7964378,214.18284619947886
869,-44.937935,210.83763232817873
870,-45.13627499999998,210.2720270577908
871,-45.36497619999998,207.5966069009341
872,-45.57435689999999,204.25993514002081
873,-45.760390000000015,203.7878948817506
874,-45.9937511,205.65965094423697
875,-46.27318175000001,206.18208295015899
876,-46.477859999999986,200.97514386943084
877,-47.03795264999999,201.57862918592315
878,-47.35298039999999,200.12004323663527
879,-47.512655249999995,204.05803785391646
880,-47.778315000000006,203.8713291389937
881,-48.05651000000001,204.37676012041777
882,-48.27054689999999,206.74402693868802
883,-48.57741474999999,207.40999031146947
884,-49.07917010000002,207.63643592103043
885,-49.4814466,211.57084710504336
886,-49.829530000000005,215.07712976760632
887,-50.136819849999995,213.81781717736385
888,-50.43478090000001,219.08254103386616
889,-50.623675999999996,220.7236106732058
890,-50.85074250000002,221.1479059817251
891,-51.15825250000001,223.71721395019227
892,-51.45045315000001,223.261990272584
893,-51.85625204999999,221.13790909272413
894,-52.20660319999998,220.3743647767866
895,-52.437125000000016,217.95673832028174
896,-52.74461249999999,213.88701388029443
897,-53.06448765000002,216.8579026931373
898,-53.343459149999994,208.19350573591464
899,-53.60313,214.7766439566713
900,-53.95953739999998,210.2748744860088
901,-54.28712940000001,207.67411308560085
902,-54.55358249999998,212.4366913146648
903,-55.26094264999999,215.69652704379405
904,-55.52626499999999,217.37632438255054
905,-55.893724700000014,223.71829246142204
906,-56.26701230000002,224.35339767076476
907,-56.483319999999985,223.14855036746204
908,-57.15506914999999,231.29357613421678
909,-57.430405000000015,226.35329184425117
910,-57.78346935,223.45481611599993
911,-58.159883066666666,216.66068075629482
912,-58.42305923333333,212.87091028761074
913,-58.5666315,217.25313232793502
914,-58.867617233333334,213.77895408048403
915,-59.110877466666665,207.954258455404
916,-59.28484403333334,210.56770709704924
917,-59.6041108,210.90340290966515
918,-59.9507233,206.3768851547348
919,-60.60200602222222,202.5567478249938
920,-60.82457333333335,202.7086782342372
921,-61.01089566666668,200.14813320360096
922,-61.60579266666667,197.40343593339372
923,-61.946879933333335,197.24236643525396
924,-62.16377896666667,199.7280299125443
925,-62.707294133333335,203.69546669849038
926,-62.917422599999995,201.67027938028278
927,-63.09672066666667,199.17080568979725
928,-63.59644649999999,208.9757824141881
929,-63.814512699999995,198.17360428453378
930,-63.98723266666668,200.59108353507256
931,-64.4893055,204.3859977224767
932,-65.00971066666666,207.20522458616006
933,-65.3645875,201.14189964947187
934,-65.77967849999999,203.758804582249
935,-66.19618849999999,200.17043811242027
936,-66.66999346666667,203.42547248921588
937,-67.1315285,205.42035908699594
938,-67.64201713333334,211.2583877926514
939,-68.1021648,215.55081317503786
940,-68.47726266666668,220.32661122546068
941,-68.97887216666663,225.17215906542418
942,-69.32916903333334,235.01577011604033
943,-69.74365023333336,237.5634446299485
944,-70.14281486666668,239.45635365708617
945,-70.54014999999998,232.79086554237838
946,-70.91604366666667,232.33476105332247
947,-71.26931633333334,230.89095840633553
948,-71.80095566666668,232.73507960739272
949,-72.27148233333335,231.3339802376306
950,-72.57564500000001,241.2403946279206
951,-73.11795149999996,243.27000593612678
952,-73.59513366666667,249.52367746086176
